aggregatable,aiPredictionField,autoNumber,byteLength,calculated,calculatedFormula,cascadeDelete,caseSensitive,compoundFieldName,controllerName,createable,custom,defaultValue,defaultValueFormula,defaultedOnCreate,dependentPicklist,deprecatedAndHidden,digits,displayLocationInDecimal,encrypted,externalId,extraTypeInfo,filterable,filteredLookupInfo,formulaTreatNullNumberAsZero,groupable,highScaleNumber,htmlFormatted,idLookup,inlineHelpText,label,length,mask,maskType,name,nameField,namePointing,nillable,permissionable,picklistValues,polymorphicForeignKey,precision,queryByDistance,referenceTargetField,referenceTo,relationshipName,relationshipOrder,restrictedDelete,restrictedPicklist,scale,searchPrefilterable,soapType,sortable,type,unique,updateable,writeRequiresMasterRead
True,False,False,0,True,"IF( AND(Is_Log_Activity_NULL__c =""YES"", Is_Opp_Touch_NULL__c =""YES""), 999, 
IF(Is_Log_Activity_NULL__c =""YES"", Day_Since_Last_Opp_Activity__c , 
IF(Is_Opp_Touch_NULL__c =""YES"",  Days_Since_Last_Log_ALL__c  , 
IF(Day_Since_Last_Opp_Activity__c <= Days_Since_Last_Log_ALL__c ,Day_Since_Last_Opp_Activity__c ,Days_Since_Last_Log_ALL__c 
))))",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Days Since Last Activity All,0,,,Days_Since_Last_Activity_All__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,3900,True,"IF(ISBLANK(  Date_of_Last_Prospecting_Log_TalkedWith__c  ),""YES"",""NO"")",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Is Log Talked With Activity NULL,1300,,,Is_Log_Talked_With_Activity_NULL__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,Jim Old Ownership,0,,,Jim_Old_Ownership__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,SAP_Member,0,,,SAP_Member__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,Constant Contact,0,,,Constant_Contact__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Send Feedback Email (Portland),255,,,Send_Feedback_Email_Portland__c,False,False,True,True,"[OrderedDict({'active': True, 'defaultValue': False, 'label': 'Yes', 'validFor': None, 'value': 'Yes'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'No', 'validFor': None, 'value': 'No'})]",False,0,False,,[],,,False,False,0,False,xsd:string,True,picklist,False,True,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,Portland Account,0,,,Portland_Account__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Date of Last Opp,0,,,Date_of_Last_Opp__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:dateTime,True,datetime,False,False,False
True,False,False,0,True,TODAY() - DATEVALUE( Date_of_Last_Opp__c ),False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Days Since Last Opp,0,,,Days_Since_Last_Opp__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,"IF(  DATEVALUE(Date_of_Last_Opp__c) >    Last_Activity_Date_2__c    , TODAY() - DATEVALUE(Date_of_Last_Opp__c), TODAY() - Last_Activity_Date_2__c)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Days Since Last Opp Activity,0,,,Day_Since_Last_Opp_Activity__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Number of Deck Opps,0,,,Number_of_Deck_Opps__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,3900,True,"IF(ISBLANK( Date_of_Last_Opp__c ),""YES"",""NO"")",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Is Opp Touch NULL,1300,,,Is_Opp_Touch_NULL__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,0,True,"IF( AND(Is_Log_Talked_With_Activity_NULL__c=""YES"", Is_Opp_Touch_NULL__c =""YES""), 999,
IF(Is_Log_Talked_With_Activity_NULL__c =""YES"", Day_Since_Last_Opp_Activity__c ,
IF(Is_Opp_Touch_NULL__c =""YES"",  Days_Since_Last_Log_TalkedWith__c  ,
IF(Day_Since_Last_Opp_Activity__c  <= Days_Since_Last_Log_TalkedWith__c ,Day_Since_Last_Opp_Activity__c ,Days_Since_Last_Log_TalkedWith__c
))))",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Days Since Talked With,0,,,Days_Since_Talked_WIth__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Territory,255,,,Territory__c,False,False,True,True,"[OrderedDict({'active': True, 'defaultValue': False, 'label': 'Adams County', 'validFor': None, 'value': 'Adams County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Arapahoe County', 'validFor': None, 'value': 'Arapahoe County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Aspen', 'validFor': None, 'value': 'Aspen'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Boulder County', 'validFor': None, 'value': 'Boulder County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Chaffee County', 'validFor': None, 'value': 'Chaffee County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Crested Butte', 'validFor': None, 'value': 'Crested Butte'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Denver County', 'validFor': None, 'value': 'Denver County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Douglas County', 'validFor': None, 'value': 'Douglas County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Durango', 'validFor': None, 'value': 'Durango'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Eagle County', 'validFor': None, 'value': 'Eagle County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Grand County', 'validFor': None, 'value': 'Grand County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Gunnison County', 'validFor': None, 'value': 'Gunnison County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Gunnsion', 'validFor': None, 'value': 'Gunnsion'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Jefferson County', 'validFor': None, 'value': 'Jefferson County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Ouray', 'validFor': None, 'value': 'Ouray'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Pagosa Springs', 'validFor': None, 'value': 'Pagosa Springs'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Park County', 'validFor': None, 'value': 'Park County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Pitkin County', 'validFor': None, 'value': 'Pitkin County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Summit County', 'validFor': None, 'value': 'Summit County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Teller County', 'validFor': None, 'value': 'Teller County'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Telluride', 'validFor': None, 'value': 'Telluride'})]",False,0,False,,[],,,False,False,0,False,xsd:string,True,picklist,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,Receive an email remind to call this account on the set date.,Remind Me to Call,0,,,Remind_Me_to_Call__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:date,True,date,False,True,False
True,False,False,3900,True,"Current_Month_Text__c &"" ""&TEXT(Day(Today()))&"", ""&TEXT(Year(Today()))",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Today_Display_Date,1300,,,Today_Display_Date__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,3900,True,"CASE(MONTH(TODAY()), 1, ""January"", 2, ""February"",3, ""March"", 4, ""April"", 5, ""May"", 6, ""June"", 7, ""July"", 8,""August"",9,""September"",10,""October"",11,""November"",12,""December"",NULL)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Current_Month_Text,1300,,,Current_Month_Text__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,3900,True,"IF( NOT( ISBLANK( Mobile_1__c ) ) , 
Mobile_1__c, 
IF( NOT( ISBLANK( Phone  ) ) , 
Phone, 
""NO""
)
)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,customer_sms_mobile,1300,,,customer_sms_mobile__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Location,255,,,Location__c,False,False,True,True,"[OrderedDict({'active': True, 'defaultValue': False, 'label': 'Wheat Ridge', 'validFor': None, 'value': 'Wheat Ridge'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Dallas', 'validFor': None, 'value': 'Dallas'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Portland', 'validFor': None, 'value': 'Portland'})]",False,0,False,,[],,,False,False,0,False,xsd:string,True,picklist,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Portland Email Campaign,0,,,Portland_Email_Campaign__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:date,True,date,False,True,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,wt,0,,,wt__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,syncedLastName,255,,,syncedLastName__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,30,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,phone_clean,10,,,phone_clean__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,wt_ab,0,,,wt_ab__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Amount Closed RU ALL,0,,,Amount_Closed_RU_ALL__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,X2017_Trending_Amount_Closed__c  -   X2012_Amount_Closed__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2013 Trending Difference,0,,,X2013_Trending_Difference__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2020 Amount Closed RU,0,,,X2020_Amount_Closed_RU__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,X2011_Closed_Won_Partner_ARCHIVE__c   +  Amount_Closed_2011_RU_ARCHIVE__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2011_Amount_Closed,0,,,X2011_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,0,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2012 Amount Closed,0,,,X2012_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,"( X2017_Amount_Closed__c  / (TODAY() - DATEVALUE(""2017-01-01"")))*365",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2017 Trending Amount Closed,0,,,X2017_Trending_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Reason For Removing From Top 150,255,,,Reason_For_Removing_From_Top_150__c,False,False,True,True,"[OrderedDict({'active': True, 'defaultValue': False, 'label': 'Other', 'validFor': None, 'value': 'Other'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Not In Business', 'validFor': None, 'value': 'Not In Business'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Lack Of Business', 'validFor': None, 'value': 'Lack Of Business'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Duplicate Account', 'validFor': None, 'value': 'Duplicate Account'})]",False,0,False,,[],,,False,False,0,False,xsd:string,True,picklist,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,An email will be sent to your manager requesting that this acct is added/removed from your 150 acct base.,Request 150 Acct Update,255,,,Request_150_Acct_Update__c,False,False,True,True,"[OrderedDict({'active': True, 'defaultValue': False, 'label': 'Add Account to 150', 'validFor': None, 'value': 'Add Account to 150'}), OrderedDict({'active': True, 'defaultValue': False, 'label': 'Remove Account from 150', 'validFor': None, 'value': 'Remove Account from 150'})]",False,0,False,,[],,,False,False,0,False,xsd:string,True,picklist,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Number of Fence Opps,0,,,Number_of_Fence_Opps__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,"IF( X2013_Trending_Difference__c >0, 1,0)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Is_Trending_Positive,0,,,Is_Trending_Positive__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,"CASE( DAY( TODAY() ) , 
1, 20,
2, 19,
3, 18,
4, 17,
5, 16,

6, 15,
7, 15,

8, 15,
9, 14,
10, 13,
11, 12,
12, 11,

13, 10,
14, 10,

15, 10,
16, 9,
17, 8,
18, 7,
19, 6,


20, 5,
21, 5,


22, 5,
23, 4,

24, 3,
25, 3,
26, 3,
27, 3,
28, 3,

29, 3,
30, 2,
31, 1,


0)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Work_Days_Remaining_Month,0,,,Work_Days_Remaining_Month__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,LastActivityDate,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,True,False,False,False,,test1,0,,,test1__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:date,True,date,False,False,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,If customer knows English and Spanish.,Bi-Lingual (Spanish),0,,,Bi_Lingual__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Add Account To Base Date,0,,,Add_Account_To_Base_Date__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:date,True,date,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Remove Acct From Base Date,0,,,Remove_Acct_From_Base_Date__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:date,True,date,False,True,False
True,False,False,0,True,"IF(  OR(TODAY()  - Add_Account_To_Base_Date__c < 7,TODAY()  -  Remove_Acct_From_Base_Date__c  < 7), 1, 0)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,is surplus acct base request this week,0,,,is_surplus_acct_base_request_this_week__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,3900,True,"IF(  NOT(ISBLANK(Add_Account_To_Base_Date__c)), ""Added To Base"", ""Removed From Base"")",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Request Type,1300,,,Request_Type__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
False,False,False,98304,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,plaintextarea,False,,False,False,False,False,False,,Last Log Note,32768,,,Last_Log_Note__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,False,textarea,False,True,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,syncedEmail,255,,,syncedEmail__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,0,True,X2021_Amount_Closed_RU__c +  X2013_Closed_Won_Partner_ARCHIVE__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2013 Amount Closed,0,,,X2013_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,0,True,Days_Since_Last_Log_ALL__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Days Last Log,0,,,Days_Last_Log__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,"IF( ISBLANK(LastActivityDate), DATE(2010,1,1),LastActivityDate)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,True,False,False,False,,Last Activity Date 2,0,,,Last_Activity_Date_2__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:date,True,date,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,user_id_requested_acct_add_to_base,255,,,user_id_requested_acct_add_to_base__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,Number of Open Opps,0,,,Number_of_Open_Opps__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2022 Amount Closed RU,0,,,X2022_Amount_Closed_RU__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,765,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,syncedPhoneNumber,255,,,syncedPhoneNumber__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,0,True,X2014_Amount_Closed_ARCHIVE__c  +   X2014_Closed_Won_Partner_ARCHIVE__c,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,2014 Amount Closed,0,,,X2014_Amount_Closed__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,False,False
True,False,False,9,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,True,False,False,False,,Has CS Q1 2022 Contractor Acct Opp,3,,,Has_CS_Q1_2022_Contractor_Acct_Opp__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,True,False
True,False,False,3900,True,"IF(
 ISPICKVAL(  Owner.rmfp_division_for_reporting__c  ,""Wheat Ridge"") , 
 ""Wheat Ridge"", 
IF(
 ISPICKVAL( Owner.rmfp_division_for_reporting__c ,""Tabor"") , 
 ""Tabor"", 
IF(
 ISPICKVAL( Owner.rmfp_division_for_reporting__c ,""Colorado Springs"") , 
 ""Colorado Springs"", 
IF(
 ISPICKVAL( Owner.rmfp_division_for_reporting__c ,""Outside Sales"") , 
 ""Outside Sales"", 
 ""NA""
) 
) 
) 
)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,RMFP Divison Reporting,1300,,,RMFP_Divison_Reporting__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,0,True,TODAY(),False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,True,False,False,False,,Start_Date,0,,,Start_Date__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:date,True,date,False,False,False
True,False,False,0,True,"IF(

 MONTH(TODAY())= 12 , 

 DATE( YEAR(TODAY()) ,12,31), 

 DATE(YEAR(TODAY()),MONTH(TODAY()) + 1,1) - 1

)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,True,False,False,False,,End_Date,0,,,End_Date__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:date,True,date,False,False,False
True,False,False,0,True,"IF(Start_Date__c <> End_Date__c, IF(	/** Condition */ AND( (5 - (CASE(MOD( Start_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 5, 2, 5, 3, 4, 4, 3, 5, 2, 6, 1, 0)) < (CASE(MOD( End_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 0, 2, 1, 3, 2, 4, 3, 5, 4, 6, 5, 0)) ), ((( End_Date__c - Start_Date__c ) + 1) < 7) ), /** Value to YES */ ( (CASE(MOD( End_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 0, 2, 1, 3, 2, 4, 3, 5, 4, 6, 5, 0)) - (5 - (CASE(MOD( Start_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 5, 2, 5, 3, 4, 4, 3, 5, 2, 6, 1, 0))) ), /** Value to NOT */ ( ((FLOOR((( End_Date__c - Start_Date__c ) - (CASE(MOD( Start_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 6, 2, 5, 3, 4, 4, 3, 5, 2, 6, 1, 0))) / 7)) * 5) + (CASE(MOD( Start_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 5, 2, 5, 3, 4, 4, 3, 5, 2, 6, 1, 0)) + (CASE(MOD( End_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 0, 2, 1, 3, 2, 4, 3, 5, 4, 6, 5, 0)) ) ) ,0)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Business Days Remaining This Month,0,,,Business_Days_Remaining_This_Month__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,0,True,"DATE(
     YEAR(TODAY()),
     MONTH(TODAY()),
     1
)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,True,False,False,False,,First Day Of Month Date,0,,,First_Day_Of_Month_Date__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:date,True,date,False,False,False
True,False,False,0,True,"IF(First_Day_Of_Month_Date__c <> End_Date__c, IF( /** Condition */ AND( (5 - (CASE(MOD( First_Day_Of_Month_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 5, 2, 5, 3, 4, 4, 3, 5, 2, 6, 1, 0)) < (CASE(MOD( End_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 0, 2, 1, 3, 2, 4, 3, 5, 4, 6, 5, 0)) ), ((( End_Date__c - First_Day_Of_Month_Date__c ) + 1) < 7) ), /** Value to YES */ ( (CASE(MOD( End_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 0, 2, 1, 3, 2, 4, 3, 5, 4, 6, 5, 0)) - (5 - (CASE(MOD( First_Day_Of_Month_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 5, 2, 5, 3, 4, 4, 3, 5, 2, 6, 1, 0))) ), /** Value to NOT */ ( ((FLOOR((( End_Date__c - First_Day_Of_Month_Date__c ) - (CASE(MOD( First_Day_Of_Month_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 6, 2, 5, 3, 4, 4, 3, 5, 2, 6, 1, 0))) / 7)) * 5) + (CASE(MOD( First_Day_Of_Month_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 5, 2, 5, 3, 4, 4, 3, 5, 2, 6, 1, 0)) + (CASE(MOD( End_Date__c - DATE(1900, 1, 6), 7), 0, 0, 1, 0, 2, 1, 3, 2, 4, 3, 5, 4, 6, 5, 0)) ) ) ,0)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Business Days This Month Total,0,,,Business_Days_This_Month_Total__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,3900,True,PersonEmail,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,email from formula,1300,,,email_from_formula__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
False,False,False,0,False,,False,False,,,True,True,False,,True,False,False,0,False,False,False,,True,,False,True,False,False,False,,ben fencing flag,0,,,ben_fencing_flag__c,False,False,False,True,[],False,0,False,,[],,,False,False,0,False,xsd:boolean,True,boolean,False,True,False
True,False,False,0,True,"CASE( MONTH( TODAY()), 
1, 0, 
2, 0,
3, 0,
4, 0,
5, 0,
6, 0,
7, 0,
8, 0,
9, 1,
10, 0,
11, 2,
12, 3,

0

)",False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,vacation days this month,0,,,vacation_days_this_month__c,False,False,True,True,[],False,18,False,,[],,,False,False,0,False,xsd:double,True,double,False,False,False
True,False,False,3900,True,PersonContactId,False,False,,,False,True,,,False,False,False,0,False,False,False,,True,,True,False,False,False,False,,Contact Id,1300,,,Contact_Id__c,False,False,True,True,[],False,0,False,,[],,,False,False,0,False,xsd:string,True,string,False,False,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2011 Closed Won Partner ARCHIVE,0,,,X2011_Closed_Won_Partner_ARCHIVE__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2012 Closed Won Partner ARCHIVE,0,,,X2012_Closed_Won_Partner_ARCHIVE__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
True,False,False,0,False,,False,False,,,True,True,,,False,False,False,0,False,False,False,,True,,False,False,False,False,False,,2013 Closed Won Partner ARCHIVE,0,,,X2013_Closed_Won_Partner_ARCHIVE__c,False,False,True,True,[],False,18,False,,[],,,False,False,2,False,xsd:double,True,currency,False,True,False
